objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,associated_names,identifier,cabinet,drawer,box,bag,type_point,material,material_source,length (mm),width (mm),thickness (mm),weight (g),count,source,language,rights,rightsstatement,student initials,publish,GGOI,original_format,type,format,object_comments,group,display_template,object_location,image_small,image_thumb,extension,box_num,folder_number,archival_item,id_num,multiple_num,last,matching_objects
ce_cd_d7_9867-b,ce_cd_d7_9867-a,Ce.9867,"Crabtree, Donald ""Don"" E.",1970,1970,yes,Titmus flaking,experimental artifacts; lithics,,CE_CD_D7_9867-b,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9867-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9867-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9867-b_th.jpg,JPG,CD,D7,,9867-b,b,,CE_CD_D7_9867-b.JPG
ce_cd_d7_9874-a,,Ce.9874,"Crabtree, Donald ""Don"" E.",1970,1970,yes,"Broken, Titmus technique",experimental artifacts; lithics,,CE_CD_D7_9874-a,D,7,N/A,N/A,biface,cryptocrystalline silicate,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9874-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9874-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9874-a_th.jpg,JPG,CD,D7,,9874-a,a,,CE_CD_D7_9874-a.JPG
ce_cd_d7_9874-b,ce_cd_d7_9874-a,Ce.9874,"Crabtree, Donald ""Don"" E.",1970,1970,yes,"Broken, Titmus technique",experimental artifacts; lithics,,CE_CD_D7_9874-b,D,7,N/A,N/A,biface,cryptocrystalline silicate,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9874-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9874-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9874-b_th.jpg,JPG,CD,D7,,9874-b,b,,CE_CD_D7_9874-b.JPG
ce_cd_d7_9879-a,,Ce.9879,"Crabtree, Donald ""Don"" E.",1960,1960/ 1970,yes,"Titmus flaking, Bag has two dates written on it. (DJC)",experimental artifacts; lithics,,CE_CD_D7_9879-a,D,7,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9879-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9879-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9879-a_th.jpg,JPG,CD,D7,,9879-a,a,,CE_CD_D7_9879-a.JPG
ce_cd_d7_9879-b,ce_cd_d7_9879-a,Ce.9879,"Crabtree, Donald ""Don"" E.",1960,1960/ 1970,yes,"Titmus flaking, Bag has two dates written on it. (DJC)",experimental artifacts; lithics,,CE_CD_D7_9879-b,D,7,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9879-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9879-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9879-b_th.jpg,JPG,CD,D7,,9879-b,b,,CE_CD_D7_9879-b.JPG
ce_cd_d7_9881-a,,Ce.9881,"Crabtree, Donald ""Don"" E.",1975,1975-80,yes,Titmus flaking,experimental artifacts; lithics,,CE_CD_D7_9881-a,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9881-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9881-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9881-a_th.jpg,JPG,CD,D7,,9881-a,a,,CE_CD_D7_9881-a.JPG
ce_cd_d7_9881-b,ce_cd_d7_9881-a,Ce.9881,"Crabtree, Donald ""Don"" E.",1975,1975-80,yes,Titmus flaking,experimental artifacts; lithics,,CE_CD_D7_9881-b,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9881-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9881-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9881-b_th.jpg,JPG,CD,D7,,9881-b,b,,CE_CD_D7_9881-b.JPG
ce_cd_d7_9896-a,,Ce.9896,"Crabtree, Donald ""Don"" E.",1975,1975-80,yes,Titmus technique,experimental artifacts; lithics,,CE_CD_D7_9896-a,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9896-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9896-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9896-a_th.jpg,JPG,CD,D7,,9896-a,a,,CE_CD_D7_9896-a.JPG
ce_cd_d7_9896-b,ce_cd_d7_9896-a,Ce.9896,"Crabtree, Donald ""Don"" E.",1975,1975-80,yes,Titmus technique,experimental artifacts; lithics,,CE_CD_D7_9896-b,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9896-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9896-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9896-b_th.jpg,JPG,CD,D7,,9896-b,b,,CE_CD_D7_9896-b.JPG
ce_cd_d7_9902-a,,Ce.9902,"Crabtree, Donald ""Don"" E.",1975,1975-80,yes,Titmus technique,experimental artifacts; lithics,,CE_CD_D7_9902-a,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9902-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9902-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9902-a_th.jpg,JPG,CD,D7,,9902-a,a,,CE_CD_D7_9902-a.JPG
ce_cd_d7_9902-b,ce_cd_d7_9902-a,Ce.9902,"Crabtree, Donald ""Don"" E.",1975,1975-80,yes,Titmus technique,experimental artifacts; lithics,,CE_CD_D7_9902-b,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9902-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9902-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9902-b_th.jpg,JPG,CD,D7,,9902-b,b,,CE_CD_D7_9902-b.JPG
ce_cd_d7_9914-a,,Ce.9914,"Crabtree, Donald ""Don"" E.",,N/A,,Titmus technique,experimental artifacts; lithics,,CE_CD_D7_9914-a,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9914-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9914-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9914-a_th.jpg,JPG,CD,D7,,9914-a,a,,CE_CD_D7_9914-a.JPG
ce_cd_d7_9914-b,ce_cd_d7_9914-a,Ce.9914,"Crabtree, Donald ""Don"" E.",,N/A,,Titmus technique,experimental artifacts; lithics,,CE_CD_D7_9914-b,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9914-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9914-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9914-b_th.jpg,JPG,CD,D7,,9914-b,b,,CE_CD_D7_9914-b.JPG
ce_cd_d7_9921-a,,Ce.9921,"Crabtree, Donald ""Don"" E.",,N/A,,Crabtree and Titmus techniques,experimental artifacts; lithics,,CE_CD_D7_9921-a,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9921-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9921-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9921-a_th.jpg,JPG,CD,D7,,9921-a,a,,CE_CD_D7_9921-a.JPG
ce_cd_d7_9921-b,ce_cd_d7_9921-a,Ce.9921,"Crabtree, Donald ""Don"" E.",,N/A,,Crabtree and Titmus techniques,experimental artifacts; lithics,,CE_CD_D7_9921-b,D,7,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9921-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9921-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9921-b_th.jpg,JPG,CD,D7,,9921-b,b,,CE_CD_D7_9921-b.JPG
ce_cd_d7_9940-a,,Ce.9940,"Crabtree, Donald ""Don"" E.",1975,1975-78,yes,Titmus technique,experimental artifacts; lithics,,CE_CD_D7_9940-a,D,7,N/A,N/A,projectile point,glass,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9940-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9940-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9940-a_th.jpg,JPG,CD,D7,,9940-a,a,,CE_CD_D7_9940-a.JPG
ce_cd_d7_9940-b,ce_cd_d7_9940-a,Ce.9940,"Crabtree, Donald ""Don"" E.",1975,1975-78,yes,Titmus technique,experimental artifacts; lithics,,CE_CD_D7_9940-b,D,7,N/A,N/A,projectile point,glass,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9940-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9940-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9940-b_th.jpg,JPG,CD,D7,,9940-b,b,,CE_CD_D7_9940-b.JPG
ce_cd_d7_9950-a,,Ce.9950,"Crabtree, Donald ""Don"" E.",1975,1975-80,yes,"Heat treated, Titmus technique",experimental artifacts; lithics,,CE_CD_D7_9950-a,D,7,N/A,N/A,projectile point,flint,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9950-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9950-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9950-a_th.jpg,JPG,CD,D7,,9950-a,a,,CE_CD_D7_9950-a.JPG
ce_cd_d7_9950-b,ce_cd_d7_9950-a,Ce.9950,"Crabtree, Donald ""Don"" E.",1975,1975-80,yes,"Heat treated, Titmus technique",experimental artifacts; lithics,,CE_CD_D7_9950-b,D,7,N/A,N/A,projectile point,flint,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_9950-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_9950-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_9950-b_th.jpg,JPG,CD,D7,,9950-b,b,,CE_CD_D7_9950-b.JPG
ce_cd_d8_1153-a,,Ce.1153,"Crabtree, Donald ""Don"" E.",1960,1960,yes,,experimental artifacts; lithics,,CE_CD_D8_1153-a,D,8,N/A,N/A,projectile point,quartzite,"Hell Gap, Wyoming",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1153-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1153-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1153-a_th.jpg,JPG,CD,D8,,1153-a,a,,CE_CD_D8_1153-a.JPG
ce_cd_d8_1153-b,ce_cd_d8_1153-a,Ce.1153,"Crabtree, Donald ""Don"" E.",1960,1960,yes,,experimental artifacts; lithics,,CE_CD_D8_1153-b,D,8,N/A,N/A,projectile point,quartzite,"Hell Gap, Wyoming",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1153-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1153-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1153-b_th.jpg,JPG,CD,D8,,1153-b,b,,CE_CD_D8_1153-b.JPG
ce_cd_d8_1154-a,,Ce.1154,"Crabtree, Donald ""Don"" E.",1960,1960,yes,,experimental artifacts; lithics,,CE_CD_D8_1154-a,D,8,N/A,N/A,projectile point,chalcedony,"Battle Mtn, Nevada",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1154-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1154-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1154-a_th.jpg,JPG,CD,D8,,1154-a,a,,CE_CD_D8_1154-a.JPG
ce_cd_d8_1154-b,ce_cd_d8_1154-a,Ce.1154,"Crabtree, Donald ""Don"" E.",1960,1960,yes,,experimental artifacts; lithics,,CE_CD_D8_1154-b,D,8,N/A,N/A,projectile point,chalcedony,"Battle Mtn, Nevada",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1154-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1154-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1154-b_th.jpg,JPG,CD,D8,,1154-b,b,,CE_CD_D8_1154-b.JPG
ce_cd_d8_1163-a,,Ce.1163,"Crabtree, Donald ""Don"" E.",,N/A,,Parallel oblique flaking,experimental artifacts; lithics,,CE_CD_D8_1163-a,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1163-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1163-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1163-a_th.jpg,JPG,CD,D8,,1163-a,a,,CE_CD_D8_1163-a.JPG
ce_cd_d8_1163-b,ce_cd_d8_1163-a,Ce.1163,"Crabtree, Donald ""Don"" E.",,N/A,,Parallel oblique flaking,experimental artifacts; lithics,,CE_CD_D8_1163-b,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1163-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1163-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1163-b_th.jpg,JPG,CD,D8,,1163-b,b,,CE_CD_D8_1163-b.JPG
ce_cd_d8_1201-a,,Ce.1201,"Crabtree, Donald ""Don"" E.",1975,1975,yes,"Collateral flaking, ground margins, lanceolate style",experimental artifacts; lithics,,CE_CD_D8_1201-a,D,8,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1201-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1201-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1201-a_th.jpg,JPG,CD,D8,,1201-a,a,,CE_CD_D8_1201-a.JPG
ce_cd_d8_1201-b,ce_cd_d8_1201-a,Ce.1201,"Crabtree, Donald ""Don"" E.",1975,1975,yes,"Collateral flaking, ground margins, lanceolate style",experimental artifacts; lithics,,CE_CD_D8_1201-b,D,8,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1201-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1201-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1201-b_th.jpg,JPG,CD,D8,,1201-b,b,,CE_CD_D8_1201-b.JPG
ce_cd_d8_1209-a,,Ce.1209,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flaking,experimental artifacts; lithics,,CE_CD_D8_1209-a,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1209-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1209-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1209-a_th.jpg,JPG,CD,D8,,1209-a,a,,CE_CD_D8_1209-a.JPG
ce_cd_d8_1209-b,ce_cd_d8_1209-a,Ce.1209,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flaking,experimental artifacts; lithics,,CE_CD_D8_1209-b,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1209-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1209-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1209-b_th.jpg,JPG,CD,D8,,1209-b,b,,CE_CD_D8_1209-b.JPG
ce_cd_d8_1231-a,,Ce.1231,"Crabtree, Donald ""Don"" E.",1975,1975,yes,"One side Titmus flaking, The other side left with percussion thinning flakes. (JW)",experimental artifacts; lithics,,CE_CD_D8_1231-a,D,8,N/A,N/A,projectile point,obsidian,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1231-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1231-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1231-a_th.jpg,JPG,CD,D8,,1231-a,a,,CE_CD_D8_1231-a.JPG
ce_cd_d8_1231-b,ce_cd_d8_1231-a,Ce.1231,"Crabtree, Donald ""Don"" E.",1975,1975,yes,"One side Titmus flaking, The other side left with percussion thinning flakes. (JW)",experimental artifacts; lithics,,CE_CD_D8_1231-b,D,8,N/A,N/A,projectile point,obsidian,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1231-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1231-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1231-b_th.jpg,JPG,CD,D8,,1231-b,b,,CE_CD_D8_1231-b.JPG
ce_cd_d8_1236-a,,Ce.1236,"Crabtree, Donald ""Don"" E.",1950,1950-60,yes,"Small clovis point, basal thinned, basal edges ground, Parallel diagonal flaking. (GT)",experimental artifacts; lithics,,CE_CD_D8_1236-a,D,8,N/A,N/A,projectile point,ignimbrite,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1236-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1236-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1236-a_th.jpg,JPG,CD,D8,,1236-a,a,,CE_CD_D8_1236-a.JPG
ce_cd_d8_1236-b,ce_cd_d8_1236-a,Ce.1236,"Crabtree, Donald ""Don"" E.",1950,1950-60,yes,"Small clovis point, basal thinned, basal edges ground, Parallel diagonal flaking. (GT)",experimental artifacts; lithics,,CE_CD_D8_1236-b,D,8,N/A,N/A,projectile point,ignimbrite,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1236-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1236-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1236-b_th.jpg,JPG,CD,D8,,1236-b,b,,CE_CD_D8_1236-b.JPG
