objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,recipient,associated_names,location,latitude,longitude,location_2,latitude_2,longitude_2,identifier,doc_length,source,language,rights,rightsstatement,student_initials,publish,original_format,type,format,object_comments,group,cabinet,drawer,box,bag,type_point,material,material_source,length_mm,width_mm,thickness_mm,weight_g,count,GGOI,filename,display_template,object_location,image_small,image_thumb
ce_ca_d4_2394-a,,Ce.2394,Indigenous,,N/A,,"Hawaii, associated w/Ce.2389, broken.",cultural artifacts; lithics,,,,,,,,,CE_CA_D4_2394-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,biface,obsidian,N/A,19.68,14.91,5.98,2.1,1,,CE_CA_D4_2394-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_2394-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_2394-a_th.jpg
ce_ca_d4_2394-b,ce_ca_d4_2394-a,Ce.2394,Indigenous,,N/A,,"Hawaii, associated w/Ce.2389, broken.",cultural artifacts; lithics,,,,,,,,,CE_CA_D4_2394-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,biface,obsidian,N/A,19.68,14.91,5.98,2.1,1,,CE_CA_D4_2394-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_2394-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_2394-b_th.jpg
ce_ca_d4_8206-a,,Ce.8206,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8206-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,obsidian,N/A,19.99,11.54,2.32,0.5,1,,CE_CA_D4_8206-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8206-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8206-a_th.jpg
ce_ca_d4_8206-b,ce_ca_d4_8206-a,Ce.8206,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8206-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,obsidian,N/A,19.99,11.54,2.32,0.5,1,,CE_CA_D4_8206-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8206-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8206-b_th.jpg
ce_ca_d4_8210-a,,Ce.8210,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8210-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,21.29,13.91,4.08,1.2,1,,CE_CA_D4_8210-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8210-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8210-a_th.jpg
ce_ca_d4_8210-b,ce_ca_d4_8210-a,Ce.8210,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8210-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,21.29,13.91,4.08,1.2,1,,CE_CA_D4_8210-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8210-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8210-b_th.jpg
ce_ca_d4_8300-a,,Ce.8300,Indigenous,,N/A,,No data,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8300-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,obsidian,N/A,23.13,14.66,3.43,0.8,1,,CE_CA_D4_8300-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8300-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8300-a_th.jpg
ce_ca_d4_8300-b,ce_ca_d4_8300-a,Ce.8300,Indigenous,,N/A,,No data,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8300-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,obsidian,N/A,23.13,14.66,3.43,0.8,1,,CE_CA_D4_8300-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8300-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8300-b_th.jpg
ce_ca_d4_8332-a,,Ce.8332,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8332-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,21.19,17.02,4.93,1.4,1,,CE_CA_D4_8332-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8332-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8332-a_th.jpg
ce_ca_d4_8332-b,ce_ca_d4_8332-a,Ce.8332,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8332-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,21.19,17.02,4.93,1.4,1,,CE_CA_D4_8332-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8332-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8332-b_th.jpg
ce_ca_d4_8373-a,,Ce.8373,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8373-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,25.08,11.78,3.84,1.1,1,,CE_CA_D4_8373-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8373-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8373-a_th.jpg
ce_ca_d4_8373-b,ce_ca_d4_8373-a,Ce.8373,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8373-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,25.08,11.78,3.84,1.1,1,,CE_CA_D4_8373-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8373-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8373-b_th.jpg
ce_ca_d4_8378-a,,Ce.8378,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8378-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,11.91,22.96,3.65,1.4,1,,CE_CA_D4_8378-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8378-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8378-a_th.jpg
ce_ca_d4_8378-b,ce_ca_d4_8378-a,Ce.8378,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8378-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,11.91,22.96,3.65,1.4,1,,CE_CA_D4_8378-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8378-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8378-b_th.jpg
ce_ca_d4_8417-a,,Ce.8417,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8417-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,22.90,17.72,4.61,1.5,1,,CE_CA_D4_8417-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8417-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8417-a_th.jpg
ce_ca_d4_8417-b,ce_ca_d4_8417-a,Ce.8417,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8417-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,22.90,17.72,4.61,1.5,1,,CE_CA_D4_8417-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8417-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8417-b_th.jpg
ce_ca_d4_8420-a,,Ce.8420,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8420-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,19.90,13.79,4.391.2,,1,,CE_CA_D4_8420-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8420-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8420-a_th.jpg
ce_ca_d4_8420-b,ce_ca_d4_8420-a,Ce.8420,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8420-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,19.90,13.79,4.391.2,,1,,CE_CA_D4_8420-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8420-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8420-b_th.jpg
ce_ca_d4_8443-a,,Ce.8443,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8443-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,debitage,cryptocrystalline silicate,N/A,17.22,19.88,3.31,1,1,,CE_CA_D4_8443-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8443-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8443-a_th.jpg
ce_ca_d4_8443-b,ce_ca_d4_8443-a,Ce.8443,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8443-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,debitage,cryptocrystalline silicate,N/A,17.22,19.88,3.31,1,1,,CE_CA_D4_8443-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8443-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8443-b_th.jpg
ce_ca_d4_8648-a,,Ce.8648,Indigenous,,N/A,,"Modified, no contextual information",cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8648-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,debitage,cryptocrystalline silicate,N/A,22.12,12.46,1.43,0.4,1,,CE_CA_D4_8648-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8648-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8648-a_th.jpg
ce_ca_d4_8648-b,ce_ca_d4_8648-a,Ce.8648,Indigenous,,N/A,,"Modified, no contextual information",cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8648-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,debitage,cryptocrystalline silicate,N/A,22.12,12.46,1.43,0.4,1,,CE_CA_D4_8648-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8648-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8648-b_th.jpg
ce_ca_d4_8661-a,,Ce.8661,Indigenous,,N/A,,"Modified, no contextual information",cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8661-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,21.52,11.61,4.24,0.8,1,,CE_CA_D4_8661-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8661-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8661-a_th.jpg
ce_ca_d4_8661-b,ce_ca_d4_8661-a,Ce.8661,Indigenous,,N/A,,"Modified, no contextual information",cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8661-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,21.52,11.61,4.24,0.8,1,,CE_CA_D4_8661-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8661-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8661-b_th.jpg
ce_ca_d4_8662-a,,Ce.8662,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8662-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,20,9.6,3.83,0.7,1,,CE_CA_D4_8662-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8662-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8662-a_th.jpg
ce_ca_d4_8662-b,ce_ca_d4_8662-a,Ce.8662,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8662-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,20,9.6,3.83,0.7,1,,CE_CA_D4_8662-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8662-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8662-b_th.jpg
ce_ca_d4_8673-a,,Ce.8673,Indigenous,,N/A,,"Modified, no contextual information",cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8673-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,debitage,cryptocrystalline silicate,N/A,11.24,20.50,5.13,1.2,1,,CE_CA_D4_8673-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8673-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8673-a_th.jpg
ce_ca_d4_8673-b,ce_ca_d4_8673-a,Ce.8673,Indigenous,,N/A,,"Modified, no contextual information",cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8673-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,debitage,cryptocrystalline silicate,N/A,11.24,20.50,5.13,1.2,1,,CE_CA_D4_8673-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8673-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8673-b_th.jpg
ce_ca_d4_8697-a,,Ce.8697,Indigenous,,N/A,,No contextual information,cultural artifacts; lithics,,,,,,,,,CE_CA_D4_8697-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,4,N/A,N/A,projectile point,ignimbrite,N/A,10.12,19.4,8.34,2.2,1,,CE_CA_D4_8697-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d4_8697-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d4_8697-a_th.jpg
