objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,recipient,associated_names,location,latitude,longitude,location_2,latitude_2,longitude_2,identifier,doc_length,source,language,rights,rightsstatement,student_initials,publish,original_format,type,format,object_comments,group,cabinet,drawer,box,bag,type_point,material,material_source,length_mm,width_mm,thickness_mm,weight,count,GGOI,filename,display_template,object_location,image_thumb,image_small
ce_ca_d3_9296-b,ce_ca_d3_9296-a,Ce.9296,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9296-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,25.53,20.33,7.02,4.3,1,,CE_CA_D3_9296-b.jpg,artifact_image,,,
ce_ca_d3_9297-a,,Ce.9297,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9297-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,23.81,21.68,5.97,3.5,1,,CE_CA_D3_9297-a.jpg,artifact_image,,,
ce_ca_d3_9297-b,ce_ca_d3_9297-a,Ce.9297,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9297-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,23.81,21.68,5.97,3.5,1,,CE_CA_D3_9297-b.jpg,artifact_image,,,
ce_ca_d3_9299-a,,Ce.9299,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9299-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,23.88,24.41,7.12,3.7,1,,CE_CA_D3_9299-a.jpg,artifact_image,,,
ce_ca_d3_9299-b,ce_ca_d3_9299-a,Ce.9299,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9299-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,23.88,24.41,7.12,3.7,1,,CE_CA_D3_9299-b.jpg,artifact_image,,,
ce_ca_d3_9300-a,,Ce.9300,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9300-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,28.63,26.29,6.55,4.8,1,,CE_CA_D3_9300-a.jpg,artifact_image,,,
ce_ca_d3_9300-b,ce_ca_d3_9300-a,Ce.9300,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9300-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,28.63,26.29,6.55,4.8,1,,CE_CA_D3_9300-b.jpg,artifact_image,,,
ce_ca_d3_9307-a,,Ce.9307,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9307-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,34.24,31.07,7.1,7,1,,CE_CA_D3_9307-a.jpg,artifact_image,,,
ce_ca_d3_9307-b,ce_ca_d3_9307-a,Ce.9307,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9307-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,34.24,31.07,7.1,7,1,,CE_CA_D3_9307-b.jpg,artifact_image,,,
ce_ca_d3_9308-a,,Ce.9308,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9308-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,40.9,31.2,7.18,6.7,1,,CE_CA_D3_9308-a.jpg,artifact_image,,,
ce_ca_d3_9308-b,ce_ca_d3_9308-a,Ce.9308,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9308-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,40.9,31.2,7.18,6.7,1,,CE_CA_D3_9308-b.jpg,artifact_image,,,
ce_ca_d3_9310-a,,Ce.9310,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9310-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,obsidian,N/A,25.98,28.44,7.67,5.2,1,,CE_CA_D3_9310-a.jpg,artifact_image,,,
ce_ca_d3_9310-b,ce_ca_d3_9310-a,Ce.9310,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9310-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,obsidian,N/A,25.98,28.44,7.67,5.2,1,,CE_CA_D3_9310-b.jpg,artifact_image,,,
ce_ca_d3_9311-a,,Ce.9311,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9311-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,43.22,23.2,9.3,8.7,1,,CE_CA_D3_9311-a.jpg,artifact_image,,,
ce_ca_d3_9311-b,ce_ca_d3_9311-a,Ce.9311,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9311-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,43.22,23.2,9.3,8.7,1,,CE_CA_D3_9311-b.jpg,artifact_image,,,
ce_ca_d3_9312-a,,Ce.9312,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9312-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,37.32,30.76,11.65,13.4,1,,CE_CA_D3_9312-a.jpg,artifact_image,,,
ce_ca_d3_9312-b,ce_ca_d3_9312-a,Ce.9312,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9312-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,37.32,30.76,11.65,13.4,1,,CE_CA_D3_9312-b.jpg,artifact_image,,,
ce_ca_d3_9314-a,,Ce.9314,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9314-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,25.94,25.78,8.89,5.8,1,,CE_CA_D3_9314-a.jpg,artifact_image,,,
ce_ca_d3_9314-b,ce_ca_d3_9314-a,Ce.9314,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9314-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,biface,ignimbrite,N/A,25.94,25.78,8.89,5.8,1,,CE_CA_D3_9314-b.jpg,artifact_image,,,
ce_ca_d3_9320-a,,Ce.9320,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9320-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,24.6,23.9,5.12,2.6,1,,CE_CA_D3_9320-a.jpg,artifact_image,,,
ce_ca_d3_9320-b,ce_ca_d3_9320-a,Ce.9320,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9320-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,24.6,23.9,5.12,2.6,1,,CE_CA_D3_9320-b.jpg,artifact_image,,,
ce_ca_d3_9326-a,,Ce.9326,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9326-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,26.12,22.3,5.22,2.6,1,,CE_CA_D3_9326-a.jpg,artifact_image,,,
ce_ca_d3_9326-b,ce_ca_d3_9326-a,Ce.9326,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9326-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,26.12,22.3,5.22,2.6,1,,CE_CA_D3_9326-b.jpg,artifact_image,,,
ce_ca_d3_9328-a,,Ce.9328,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9328-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,25.41,19.55,6.02,2.8,1,,CE_CA_D3_9328-a.jpg,artifact_image,,,
ce_ca_d3_9328-b,ce_ca_d3_9328-a,Ce.9328,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9328-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,25.41,19.55,6.02,2.8,1,,CE_CA_D3_9328-b.jpg,artifact_image,,,
ce_ca_d3_9333-a,,Ce.9333,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9333-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,22.03,23.74,4.52,2.4,1,,CE_CA_D3_9333-a.jpg,artifact_image,,,
ce_ca_d3_9333-b,ce_ca_d3_9333-a,Ce.9333,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9333-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,22.03,23.74,4.52,2.4,1,,CE_CA_D3_9333-b.jpg,artifact_image,,,
ce_ca_d3_9335-a,,Ce.9335,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9335-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,27.77,24.67,5.25,2.8,1,,CE_CA_D3_9335-a.jpg,artifact_image,,,
ce_ca_d3_9335-b,ce_ca_d3_9335-a,Ce.9335,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9335-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,27.77,24.67,5.25,2.8,1,,CE_CA_D3_9335-b.jpg,artifact_image,,,
ce_ca_d3_9349-a,,Ce.9349,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9349-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,27.91,20.59,5.01,2.4,1,,CE_CA_D3_9349-a.jpg,artifact_image,,,
ce_ca_d3_9349-b,ce_ca_d3_9349-a,Ce.9349,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9349-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,27.91,20.59,5.01,2.4,1,,CE_CA_D3_9349-b.jpg,artifact_image,,,
ce_ca_d3_9352-a,,Ce.9352,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9352-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,52.1,19.16,5.32,3.7,1,,CE_CA_D3_9352-a.jpg,artifact_image,,,
ce_ca_d3_9352-b,ce_ca_d3_9352-a,Ce.9352,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9352-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,52.1,19.16,5.32,3.7,1,,CE_CA_D3_9352-b.jpg,artifact_image,,,
ce_ca_d3_9355-a,,Ce.9355,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9355-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,23.92,22.54,5.3,2.8,1,,CE_CA_D3_9355-a.jpg,artifact_image,,,
ce_ca_d3_9355-b,ce_ca_d3_9355-a,Ce.9355,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9355-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,23.92,22.54,5.3,2.8,1,,CE_CA_D3_9355-b.jpg,artifact_image,,,
ce_ca_d3_9405-a,,Ce.9405,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9405-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,27.3,21.82,5.39,2.7,1,,CE_CA_D3_9405-a.jpg,artifact_image,,,
ce_ca_d3_9405-b,ce_ca_d3_9405-a,Ce.9405,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9405-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,27.3,21.82,5.39,2.7,1,,CE_CA_D3_9405-b.jpg,artifact_image,,,
ce_ca_d3_9406-a,,Ce.9406,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9406-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,3.5,21.84,5.54,3.6,1,,CE_CA_D3_9406-a.jpg,artifact_image,,,
ce_ca_d3_9406-b,ce_ca_d3_9406-a,Ce.9406,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9406-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,3.5,21.84,5.54,3.6,1,,CE_CA_D3_9406-b.jpg,artifact_image,,,
ce_ca_d3_9412-a,,Ce.9412,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9412-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,35.84,26.11,5.48,3.9,1,,CE_CA_D3_9412-a.jpg,artifact_image,,,
ce_ca_d3_9412-b,ce_ca_d3_9412-a,Ce.9412,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9412-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,35.84,26.11,5.48,3.9,1,,CE_CA_D3_9412-b.jpg,artifact_image,,,
ce_ca_d3_9413-a,,Ce.9413,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9413-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,26.55,23.68,5.77,3.9,1,,CE_CA_D3_9413-a.jpg,artifact_image,,,
ce_ca_d3_9413-b,ce_ca_d3_9413-a,Ce.9413,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9413-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,26.55,23.68,5.77,3.9,1,,CE_CA_D3_9413-b.jpg,artifact_image,,,
ce_ca_d3_9414-a,,Ce.9414,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9414-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,34.96,24.99,7.33,6.1,1,,CE_CA_D3_9414-a.jpg,artifact_image,,,
ce_ca_d3_9414-b,ce_ca_d3_9414-a,Ce.9414,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9414-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,34.96,24.99,7.33,6.1,1,,CE_CA_D3_9414-b.jpg,artifact_image,,,
ce_ca_d3_9415-a,,Ce.9415,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9415-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,40.39,16.07,7.67,5.3,1,,CE_CA_D3_9415-a.jpg,artifact_image,,,
ce_ca_d3_9415-b,ce_ca_d3_9415-a,Ce.9415,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9415-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,40.39,16.07,7.67,5.3,1,,CE_CA_D3_9415-b.jpg,artifact_image,,,
ce_ca_d3_9421-a,,Ce.9421,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9421-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,35.44,24.52,6.47,5.4,1,,CE_CA_D3_9421-a.jpg,artifact_image,,,
ce_ca_d3_9421-b,ce_ca_d3_9421-a,Ce.9421,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9421-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,35.44,24.52,6.47,5.4,1,,CE_CA_D3_9421-b.jpg,artifact_image,,,
ce_ca_d3_9423-a,,Ce.9423,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9423-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,35.1,19.92,6.28,5.1,1,,CE_CA_D3_9423-a.jpg,artifact_image,,,
ce_ca_d3_9423-b,ce_ca_d3_9423-a,Ce.9423,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_9423-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,ignimbrite,N/A,35.1,19.92,6.28,5.1,1,,CE_CA_D3_9423-b.jpg,artifact_image,,,
